time,steering_velocity,acceleration
4.71,0.004513396807345794,0.07714656586930281
4.72,0.004513396807345794,0.07714656586930281
4.73,0.004513396807345794,0.07714656586930281
4.74,0.004513396807345794,0.07714656586930281
4.75,0.004513396807345794,0.07714656586930281
4.76,0.004513396807345794,0.07714656586930281
4.77,0.004513396807345794,0.07714656586930281
4.78,0.004513396807345794,0.07714656586930281
4.79,0.004513396807345794,0.07714656586930281
4.8,0.004513396807345794,0.07714656586930281
4.81,0.004513396807345794,0.07714656586930281
4.82,0.004513396807345794,0.07714656586930281
4.83,0.004513396807345794,0.07714656586930281
4.84,0.004513396807345794,0.07714656586930281
4.85,0.004513396807345794,0.07714656586930281
4.86,0.004513396807345794,0.07714656586930281
4.87,0.004513396807345794,0.07714656586930281
4.88,0.004513396807345794,0.07714656586930281
4.89,0.004513396807345794,0.07714656586930281
4.9,0.004513396807345794,0.07714656586930281
4.91,0.004513396807345794,0.07714656586930281
4.92,0.004513396807345794,0.07714656586930281
4.93,0.004513396807345794,0.07714656586930281
4.94,0.004513396807345794,0.07714656586930281
4.95,0.004513396807345794,0.07714656586930281
4.96,0.004513396807345794,0.07714656586930281
4.97,0.004513396807345794,0.07714656586930281
4.98,0.004513396807345794,0.07714656586930281
4.99,0.004513396807345794,0.07714656586930281
5.0,0.004513396807345794,0.07714656586930281
5.01,0.004486546703629945,0.07741393831544635
5.02,0.004459696599914097,0.07768131076158989
5.03,0.004432846496198248,0.07794868320773343
5.04,0.0044059963924824,0.07821605565387697
5.05,0.004379146288766551,0.07848342810002051
5.06,0.0043522961850507025,0.07875080054616405
5.07,0.004325446081334854,0.0790181729923076
5.08,0.004298595977619005,0.07928554543845114
5.09,0.004271745873903157,0.07955291788459468
5.1,0.004244895770187308,0.07982029033073822
5.11,0.00421804566647146,0.08008766277688176
5.12,0.004191195562755611,0.0803550352230253
5.13,0.004164345459039763,0.08062240766916884
5.14,0.004137495355323914,0.08088978011531238
5.15,0.0041106452516080656,0.08115715256145592
5.16,0.004083795147892217,0.08142452500759946
5.17,0.0040569450441763685,0.081691897453743
5.18,0.00403009494046052,0.08195926989988654
5.19,0.004003244836744671,0.08222664234603008
5.2,0.003976394733028823,0.08249401479217362
5.21,0.003949544629312974,0.08276138723831716
5.22,0.003922694525597126,0.0830287596844607
5.23,0.003895844421881277,0.08329613213060424
5.24,0.0038689943181654286,0.08356350457674779
5.25,0.00384214421444958,0.08383087702289133
5.26,0.0038152941107337315,0.08409824946903487
5.27,0.003788444007017883,0.08436562191517841
5.28,0.0037615939033020344,0.08463299436132195
5.29,0.003734743799586186,0.08490036680746549
5.3,0.0037078936958703373,0.08516773925360903
5.31,0.003681043592154489,0.08543511169975257
5.32,0.0036541934884386403,0.08570248414589611
5.33,0.0036273433847227917,0.08596985659203965
5.34,0.003600493281006943,0.08623722903818319
5.35,0.0035736431772910946,0.08650460148432673
5.36,0.003546793073575246,0.08677197393047027
5.37,0.0035199429698593975,0.08703934637661381
5.38,0.003493092866143549,0.08730671882275735
5.39,0.0034662427624277004,0.0875740912689009
5.4,0.003439392658711852,0.08784146371504443
5.41,0.0034125425549960033,0.08810883616118798
5.42,0.0033856924512801548,0.08837620860733152
5.43,0.0033588423475643062,0.08864358105347506
5.44,0.0033319922438484577,0.0889109534996186
5.45,0.003305142140132609,0.08917832594576214
5.46,0.0032782920364167606,0.08944569839190568
5.47,0.003251441932700912,0.08971307083804922
5.48,0.0032245918289850635,0.08998044328419276
5.49,0.003197741725269215,0.0902478157303363
5.5,0.0031708916215533664,0.09051518817647984
5.51,0.003144041517837518,0.09078256062262338
5.52,0.0031171914141216693,0.09104993306876692
5.53,0.0030903413104058208,0.09131730551491046
5.54,0.003063491206689972,0.091584677961054
5.55,0.0030366411029741237,0.09185205040719754
5.56,0.003009790999258275,0.09211942285334108
5.57,0.0029829408955424266,0.09238679529948463
5.58,0.002956090791826578,0.09265416774562817
5.59,0.0029292406881107295,0.0929215401917717
5.6,0.002902390584394881,0.09318891263791525
5.61,0.0028755404806790324,0.09345628508405879
5.62,0.002848690376963184,0.09372365753020233
5.63,0.0028218402732473353,0.09399102997634587
5.64,0.0027949901695314867,0.09425840242248941
5.65,0.002768140065815638,0.09452577486863295
5.66,0.0027412899620997896,0.09479314731477649
5.67,0.002714439858383941,0.09506051976092003
5.68,0.0026875897546680926,0.09532789220706357
5.69,0.002660739650952244,0.09559526465320711
5.7,0.0026338895472363955,0.09586263709935065
5.71,0.002607039443520547,0.0961300095454942
5.72,0.0025801893398046984,0.09639738199163773
5.73,0.00255333923608885,0.09666475443778128
5.74,0.0025264891323730013,0.09693212688392482
5.75,0.0024996390286571527,0.09719949933006836
5.76,0.002472788924941304,0.0974668717762119
5.77,0.0024459388212254556,0.09773424422235544
5.78,0.002419088717509607,0.09800161666849898
5.79,0.0023922386137937585,0.09826898911464252
5.8,0.00236538851007791,0.09853636156078606
5.81,0.0023385384063620614,0.0988037340069296
5.82,0.002311688302646213,0.09907110645307314
5.83,0.0022848381989303643,0.09933847889921668
5.84,0.002257988095214516,0.09960585134536022
5.85,0.0022311379914986672,0.09987322379150376
5.86,0.0022042878877828187,0.1001405962376473
5.87,0.00217743778406697,0.10040796868379084
5.88,0.0021505876803511216,0.10067534112993438
5.89,0.002123737576635273,0.10094271357607792
5.9,0.0020968874729194245,0.10121008602222147
5.91,0.002070037369203576,0.101477458468365
5.92,0.0020431872654877274,0.10174483091450855
5.93,0.002016337161771879,0.10201220336065209
5.94,0.0019894870580560303,0.10227957580679563
5.95,0.0019626369543401818,0.10254694825293917
5.96,0.0019357868506243332,0.10281432069908271
5.97,0.0019089367469084847,0.10308169314522625
5.98,0.0018820866431926361,0.10334906559136979
5.99,0.0018552365394767876,0.10361643803751333
6.0,0.001828386435760939,0.10388381048365687
6.01,0.0018015363320450905,0.10415118292980041
6.02,0.001774686228329242,0.10441855537594395
6.03,0.0017478361246133934,0.1046859278220875
6.04,0.0017209860208975448,0.10495330026823103
6.05,0.0016941359171816963,0.10522067271437457
6.06,0.0016672858134658478,0.10548804516051812
6.07,0.0016404357097499992,0.10575541760666166
